Geography,Cases,Rate per 100000
"Marshall County, SD","2","46.3"
"Meade County, SD","30","124.6"
"Mellette County, SD","4","196.8"
"Miner County, SD","9","365.1"
"Minnehaha County, SD","625","365.0"
"Moody County, SD","16","247.7"
"Pennington County, SD","401","423.2"
"Perkins County, SD","2","68.1"
"Potter County, SD","3","132.5"
"Roberts County, SD","71","714.5"
"Sanborn County, SD","0","0.0"
"Spink County, SD","1","14.7"
"Stanley County, SD","0","0.0"
"Sully County, SD","1","71.2"
"Todd County, SD","209","2115.2"
"Tripp County, SD","10","169.5"
"Turner County, SD","5","60.0"
"Union County, SD","12","88.0"
"Walworth County, SD","28","521.8"
"Yankton County, SD","23","106.2"
"Ziebach County, SD","8","302.8"
"Anderson County, TN","189","258.9"
"Bedford County, TN","169","388.3"
"Benton County, TN","31","192.0"
"Bledsoe County, TN","30","233.8"
"Blount County, TN","192","162.6"
"Bradley County, TN","218","231.6"
"Campbell County, TN","39","96.2"
"Cannon County, TN","14","105.5"
"Carroll County, TN","130","451.5"
"Carter County, TN","68","115.4"
"Cheatham County, TN","50","129.8"
"Chester County, TN","36","221.7"
"Claiborne County, TN","54","174.0"
"Clay County, TN","6","75.3"
"Cocke County, TN","72","205.4"
"Coffee County, TN","131","254.6"
"Crockett County, TN","44","306.8"
"Cumberland County, TN","75","143.5"
"Davidson County, TN","2,979","484.8"
"Decatur County, TN","16","140.9"
"Dekalb County, TN","39","211.6"
"Dickson County, TN","128","275.5"
"Dyer County, TN","200","530.5"
"Fayette County, TN","120","334.4"
"Fentress County, TN","10","57.8"
"Franklin County, TN","46","112.3"
"Gibson County, TN","241","501.7"
"Giles County, TN","72","247.1"
"Grainger County, TN","30","134.1"
"Greene County, TN","110","168.2"
"Grundy County, TN","17","119.0"
"Hamblen County, TN","175","287.0"
"Hamilton County, TN","1,575","479.0"
"Hancock County, TN","8","121.2"
"Hardeman County, TN","213","768.0"
"Hardin County, TN","34","130.8"
"Hawkins County, TN","71","125.4"
"Haywood County, TN","187","969.1"
"Henderson County, TN","83","312.9"
"Henry County, TN","110","350.2"
"Hickman County, TN","53","223.2"
"Houston County, TN","17","214.8"
"Humphreys County, TN","31","171.2"
"Jackson County, TN","16","147.6"
"Jefferson County, TN","91","184.3"
"Johnson County, TN","14","78.0"
"Knox County, TN","1,546","370.8"
"Lake County, TN","35","468.2"
"Lauderdale County, TN","232","872.8"
"Lawrence County, TN","69","170.0"
"Lewis County, TN","12","104.8"
"Lincoln County, TN","83","255.8"
"Loudon County, TN","80","180.3"
"Mcminn County, TN","122","235.1"
"Mcnairy County, TN","45","177.7"
"Macon County, TN","32","148.3"
"Madison County, TN","865","894.5"
"Marion County, TN","42","150.5"
"Marshall County, TN","67","233.4"
"Maury County, TN","307","393.9"
"Meigs County, TN","18","155.9"
"Monroe County, TN","85","193.8"
"Montgomery County, TN","992","676.2"
"Moore County, TN","1","16.9"
"Morgan County, TN","35","181.0"
"Obion County, TN","101","319.2"
"Overton County, TN","19","91.8"
"Perry County, TN","4","52.9"
"Pickett County, TN","7","145.9"
"Polk County, TN","14","88.7"
"Putnam County, TN","240","347.8"
"Rhea County, TN","67","221.6"
"Roane County, TN","66","124.3"
"Robertson County, TN","166","267.8"
"Rutherford County, TN","685","296.5"
"Scott County, TN","28","128.3"
"Sequatchie County, TN","10","76.9"
"Sevier County, TN","140","170.5"
"Shelby County, TN","8,795","956.8"
"Smith County, TN","29","155.6"
"Stewart County, TN","23","179.0"
"Sullivan County, TN","398","260.8"
"Sumner County, TN","316","212.5"
"Tipton County, TN","318","563.1"
"Trousdale County, TN","18","235.9"
"Unicoi County, TN","20","113.0"
"Union County, TN","34","180.8"
"Van Buren County, TN","8","150.1"
"Warren County, TN","108","272.3"
"Washington County, TN","211","183.4"
"Wayne County, TN","14","84.2"
"Weakley County, TN","78","231.3"
"White County, TN","61","247.8"
"Williamson County, TN","158","99.0"
"Wilson County, TN","282","272.6"
"Anderson County, TX","155","274.6"
"Andrews County, TX","31","241.3"
"Angelina County, TX","232","282.4"
"Aransas County, TX","70","287.7"
"Archer County, TX","15","167.1"
"Armstrong County, TX","1","47.7"
"Atascosa County, TX","86","200.1"
"Austin County, TX","24","91.6"
"Bailey County, TX","24","375.1"
"Bandera County, TX","14","70.9"
"Bastrop County, TX","150","213.2"
"Baylor County, TX","3","78.6"
"Bee County, TX","81","249.9"
"Bell County, TX","2,420","920.9"
"Bexar County, TX","7,634","493.4"
"Blanco County, TX","6","66.8"
"Borden County, TX","0","0.0"
"Bosque County, TX","27","151.9"
"Bowie County, TX","370","406.0"
"Brazoria County, TX","455","160.3"
"Brazos County, TX","751","446.9"
"Brewster County, TX","23","252.4"
"Briscoe County, TX","1","63.6"
"Brooks County, TX","23","305.1"
"Brown County, TX","76","197.1"
"Burleson County, TX","53","318.9"
"Burnet County, TX","76","178.3"
"Caldwell County, TX","87","240.1"
"Calhoun County, TX","34","167.7"
"Callahan County, TX","14","106.2"
"Cameron County, TX","994","264.0"
"Camp County, TX","39","318.4"
"Carson County, TX","4","63.6"
"Cass County, TX","84","286.5"
"Castro County, TX","31","426.2"
"Chambers County, TX","10","35.3"
"Cherokee County, TX","137","286.1"
"Childress County, TX","16","210.9"
"Clay County, TX","6","53.7"
"Cochran County, TX","6","190.5"
"Coke County, TX","24","673.2"
"Coleman County, TX","16","186.1"
"Collin County, TX","956","136.7"
"Collingsworth County, TX","7","239.0"
"Colorado County, TX","36","175.4"
"Comal County, TX","182","181.6"
"Comanche County, TX","8","59.0"
"Concho County, TX","2","55.6"
"Cooke County, TX","70","182.3"
"Coryell County, TX","172","246.2"
"Cottle County, TX","7","439.1"
"Crane County, TX","6","160.9"
"Crockett County, TX","5","134.2"
"Crosby County, TX","28","433.7"
"Culberson County, TX","9","353.1"
"Dallam County, TX","12","200.2"
"Dallas County, TX","8,521","362.1"
"Dawson County, TX","57","408.4"
"Deaf Smith County, TX","86","471.1"
"Delta County, TX","13","237.7"
"Denton County, TX","895","151.7"
"Dewitt County, TX","49","246.5"
"Dickens County, TX","2","80.6"
"Dimmit County, TX","36","366.2"
"Donley County, TX","7","184.8"
"Duval County, TX","31","251.9"
"Eastland County, TX","24","131.2"
"Ector County, TX","527","418.2"
"Edwards County, TX","0","0.0"
"Ellis County, TX","265","192.5"
"El Paso County, TX","2,683","373.0"
"Erath County, TX","97","274.4"
"Falls County, TX","166","954.9"
"Fannin County, TX","58","176.5"
"Fayette County, TX","37","164.6"
"Fisher County, TX","2","50.3"
"Floyd County, TX","23","336.4"
"Foard County, TX","4","276.4"
"Fort Bend County, TX","641","132.4"
"Franklin County, TX","25","228.7"
"Freestone County, TX","41","217.8"
"Frio County, TX","56","346.2"
"Gaines County, TX","23","158.1"
"Galveston County, TX","914","328.0"
"Garza County, TX","20","410.1"
"Gillespie County, TX","40","171.9"
"Glasscock County, TX","0","0.0"
"Goliad County, TX","9","128.7"
"Gonzales County, TX","76","389.6"
"Gray County, TX","63","291.3"
"Grayson County, TX","225","192.2"
"Gregg County, TX","619","533.9"
"Grimes County, TX","89","350.8"
"Guadalupe County, TX","219","204.0"
"Hale County, TX","187","523.4"
"Hall County, TX","10","281.4"
"Hamilton County, TX","13","161.5"
"Hansford County, TX","6","116.3"
"Hardeman County, TX","10","236.4"
"Hardin County, TX","45","88.5"
"Harris County, TX","11,872","307.9"
"Harrison County, TX","177","279.6"
"Hartley County, TX","3","57.7"
"Haskell County, TX","9","171.4"
"Hays County, TX","882","658.8"
"Hemphill County, TX","4","120.7"
"Henderson County, TX","158","200.5"
"Hidalgo County, TX","1,801","263.4"
"Hill County, TX","70","199.9"
"Hockley County, TX","107","478.0"
"Hood County, TX","35","72.4"
"Hopkins County, TX","56","167.3"
"Houston County, TX","68","299.5"
"Howard County, TX","87","272.0"
"Hudspeth County, TX","4","124.3"
"Hunt County, TX","186","226.7"
"Hutchinson County, TX","39","178.6"
"Irion County, TX","3","170.8"
"Jack County, TX","6","67.9"
"Jackson County, TX","35","248.7"
"Jasper County, TX","102","298.6"
"Jeff Davis County, TX","1","45.2"
"Jefferson County, TX","472","196.3"
"Jim Hogg County, TX","14","282.5"
"Jim Wells County, TX","146","358.3"
"Johnson County, TX","278","190.4"
"Jones County, TX","48","246.8"
"Karnes County, TX","39","257.9"
"Kaufman County, TX","201","217.7"
"Kendall County, TX","30","100.4"
"Kenedy County, TX","1","248.8"
"Kent County, TX","0","0.0"
"Kerr County, TX","77","163.4"
"Kimble County, TX","14","312.9"
"King County, TX","0","0.0"
"Kinney County, TX","4","122.7"
"Kleberg County, TX","185","607.9"
"Knox County, TX","6","168.7"
"Lamar County, TX","165","336.5"
"Lamb County, TX","62","444.1"
"Lampasas County, TX","27","133.2"
"La Salle County, TX","26","440.2"
"Lavaca County, TX","28","149.9"
"Lee County, TX","24","148.3"
"Leon County, TX","26","159.4"
"Liberty County, TX","85","114.1"
"Limestone County, TX","76","337.9"
"Lipscomb County, TX","5","169.3"
"Live Oak County, TX","11","97.1"
"Llano County, TX","28","156.5"
"Loving County, TX","0","0.0"
"Lubbock County, TX","1,436","552.4"
"Lynn County, TX","5","83.4"
"Mcculloch County, TX","19","239.7"
"Mclennan County, TX","1,258","557.3"
"Mcmullen County, TX","2","236.7"
"Madison County, TX","28","212.2"
"Marion County, TX","27","252.1"
"Martin County, TX","7","160.6"
"Mason County, TX","12","310.0"
"Matagorda County, TX","104","281.6"
"Maverick County, TX","115","227.7"
"Medina County, TX","97","224.4"
"Menard County, TX","6","282.2"
"Midland County, TX","512","415.0"
"Milam County, TX","102","409.4"
"Mills County, TX","2","40.2"
"Mitchell County, TX","12","129.5"
"Montague County, TX","18","91.9"
"Montgomery County, TX","487","123.9"
"Moore County, TX","55","275.9"
"Morris County, TX","59","455.9"
"Motley County, TX","1","78.1"
"Nacogdoches County, TX","244","393.7"
"Navarro County, TX","167","342.5"
"Newton County, TX","44","318.5"
"Nolan County, TX","68","458.7"
"Nueces County, TX","1,427","448.4"
"Ochiltree County, TX","25","269.7"
"Oldham County, TX","1","47.8"
"Orange County, TX","58","70.8"
"Palo Pinto County, TX","15","54.4"
"Panola County, TX","72","311.2"
"Parker County, TX","118","112.7"
"Parmer County, TX","15","159.0"
"Pecos County, TX","39","246.4"
"Polk County, TX","69","149.6"
"Potter County, TX","883","730.7"
"Presidio County, TX","17","225.5"
"Rains County, TX","8","72.7"
"Randall County, TX","246","222.3"
"Reagan County, TX","8","272.9"
"Real County, TX","3","100.1"
"Red River County, TX","34","257.2"
"Reeves County, TX","26","234.3"
"Refugio County, TX","14","188.7"
"Roberts County, TX","0","0.0"
"Robertson County, TX","75","470.2"
"Rockwall County, TX","72","105.0"
"Runnels County, TX","37","354.9"
"Rusk County, TX","116","241.5"
"Sabine County, TX","13","127.9"
"San Augustine County, TX","16","182.1"
"San Jacinto County, TX","34","139.5"
"San Patricio County, TX","122","179.2"
"San Saba County, TX","17","281.5"
"Schleicher County, TX","4","148.9"
"Scurry County, TX","47","295.4"
"Shackelford County, TX","4","131.1"
"Shelby County, TX","67","256.1"
"Sherman County, TX","4","140.1"
"Smith County, TX","806","414.1"
"Somervell County, TX","5","65.0"
"Starr County, TX","126","208.9"
"Stephens County, TX","16","169.7"
"Sterling County, TX","1","84.7"
"Stonewall County, TX","1","73.7"
"Sutton County, TX","12","280.4"
"Swisher County, TX","47","611.7"
"Tarrant County, TX","5,482","329.2"
"Taylor County, TX","522","415.5"
"Terrell County, TX","1","105.4"
"Terry County, TX","65","532.4"
"Throckmorton County, TX","0","0.0"
"Titus County, TX","105","366.9"
"Tom Green County, TX","456","432.3"
"Travis County, TX","5,418","578.2"
"Trinity County, TX","18","128.3"
"Tyler County, TX","34","168.7"
"Upshur County, TX","73","195.4"
"Upton County, TX","8","262.6"
"Uvalde County, TX","75","282.3"
"Val Verde County, TX","161","342.4"
"Van Zandt County, TX","104","200.0"
"Victoria County, TX","283","332.1"
"Walker County, TX","153","239.1"
"Waller County, TX","119","341.6"
"Ward County, TX","18","176.6"
"Washington County, TX","87","272.0"
"Webb County, TX","552","244.4"
"Wharton County, TX","99","241.2"
"Wheeler County, TX","8","169.0"
"Wichita County, TX","446","347.9"
"Wilbarger County, TX","24","172.3"
"Willacy County, TX","62","304.4"
"Williamson County, TX","788","224.2"
"Wilson County, TX","76","200.1"
"Winkler County, TX","26","403.3"
"Wise County, TX","48","84.5"
"Wood County, TX","40","95.6"
"Yoakum County, TX","19","261.4"
"Young County, TX","21","118.1"
"Zapata County, TX","18","136.9"
"Zavala County, TX","24","206.1"
"Beaver County, UT","3","49.3"
"Box Elder County, UT","53","113.4"
"Cache County, UT","138","129.7"
"Carbon County, UT","31","160.1"
"Daggett County, UT","0","0.0"
"Davis County, UT","539","193.8"
"Duchesne County, UT","12","77.3"
"Emery County, UT","1","9.8"
"Garfield County, UT","4","91.6"
"Grand County, UT","14","150.8"
"Iron County, UT","50","119.9"
"Juab County, UT","5","54.9"
"Kane County, UT","5","77.9"
"Millard County, UT","5","42.0"
"Morgan County, UT","10","124.0"
"Piute County, UT","1","74.4"
"Rich County, UT","1","50.7"
"Salt Lake County, UT","2,806","284.7"
"San Juan County, UT","43","308.2"
"Sanpete County, UT","21","87.6"
"Sevier County, UT","17","87.8"
"Summit County, UT","37","105.9"
"Tooele County, UT","67","127.7"
"Uintah County, UT","39","140.6"
"Utah County, UT","423","87.8"
"Wasatch County, UT","24","120.7"
"Washington County, UT","154","121.6"
"Wayne County, UT","0","0.0"
"Weber County, UT","589","273.2"
"Addison County, VT","44","120.2"
"Bennington County, VT","113","309.2"
"Caledonia County, VT","49","160.8"
"Chittenden County, VT","431","286.8"
"Essex County, VT","4","63.0"
"Franklin County, VT","62","129.9"
"Grand Isle County, VT","11","146.7"
"Lamoille County, VT","41","164.6"
"Orange County, VT","28","95.8"
"Orleans County, VT","41","150.8"
"Rutland County, VT","157","247.2"
"Washington County, VT","93","157.9"
"Windham County, VT","50","114.5"
"Windsor County, VT","67","117.5"
"Accomack County, VA","163","422.5"
"Albemarle County, VA","186","204.5"
"Alleghany County, VA","14","84.9"
"Amelia County, VA","38","305.9"
"Amherst County, VA","80","249.7"
"Appomattox County, VA","50","357.1"
"Arlington County, VA","412","205.2"
"Augusta County, VA","135","191.4"
"Bath County, VA","7","149.5"
"Bedford County, VA","81","112.9"
"Bland County, VA","3","44.5"
"Botetourt County, VA","17","52.6"
"Brunswick County, VA","63","351.2"
"Buchanan County, VA","6","25.0"
"Buckingham County, VA","23","145.0"
"Campbell County, VA","94","179.6"
"Caroline County, VA","85","321.2"
"Carroll County, VA","31","106.1"
"Charles City County, VA","19","266.1"
"Charlotte County, VA","25","202.2"
"Chesterfield County, VA","672","229.1"
"Clarke County, VA","21","147.5"
"Craig County, VA","3","59.5"
"Culpeper County, VA","132","298.6"
"Cumberland County, VA","29","309.1"
"Dickenson County, VA","14","87.5"
"Dinwiddie County, VA","69","270.7"
"Essex County, VA","60","566.0"
"Fairfax County, VA","1,221","122.4"
"Fauquier County, VA","108","164.4"
"Floyd County, VA","9","61.5"
"Fluvanna County, VA","28","113.7"
"Franklin County, VA","65","129.0"
"Frederick County, VA","137","193.6"
"Giles County, VA","17","98.9"
"Gloucester County, VA","52","138.1"
"Goochland County, VA","29","145.2"
"Grayson County, VA","27","168.0"
"Greene County, VA","33","186.0"
"Greensville County, VA","39","326.8"
"Halifax County, VA","108","303.1"
"Hanover County, VA","106","108.0"
"Henrico County, VA","828","289.3"
"Henry County, VA","133","238.7"
"Highland County, VA","0","0.0"
"Isle Of Wight County, VA","113","331.5"
"James City County, VA","61","102.2"
"King And Queen County, VA","21","307.3"
"King George County, VA","47","218.4"
"King William County, VA","34","223.8"
"Lancaster County, VA","44","383.9"
"Lee County, VA","32","128.3"
"Loudoun County, VA","333","125.7"
"Louisa County, VA","68","218.9"
"Lunenburg County, VA","45","345.9"
"Madison County, VA","15","111.2"
"Mathews County, VA","6","67.1"
"Mecklenburg County, VA","80","250.3"
"Middlesex County, VA","25","236.9"
"Montgomery County, VA","119","135.0"
"Nelson County, VA","22","146.7"
"New Kent County, VA","25","150.0"
"Northampton County, VA","60","446.3"
"Northumberland County, VA","52","406.7"
"Nottoway County, VA","52","331.1"
"Orange County, VA","63","200.1"
"Page County, VA","36","150.1"
"Patrick County, VA","11","58.4"
"Pittsylvania County, VA","163","267.8"
"Powhatan County, VA","26","95.2"
"Prince Edward County, VA","79","374.4"
"Prince George County, VA","298","840.5"
"Prince William County, VA","747","212.8"
"Pulaski County, VA","25","71.8"
"Rappahannock County, VA","5","70.6"
"Richmond County, VA","19","208.7"
"Roanoke County, VA","137","153.0"
"Rockbridge County, VA","26","122.5"
"Rockingham County, VA","80","109.7"
"Russell County, VA","15","52.2"
"Scott County, VA","20","87.4"
"Shenandoah County, VA","53","132.3"
"Smyth County, VA","39","121.0"
"Southampton County, VA","74","415.9"
"Spotsylvania County, VA","311","264.6"
"Stafford County, VA","318","269.6"
"Surry County, VA","32","456.8"
"Sussex County, VA","49","403.2"
"Tazewell County, VA","26","59.1"
"Warren County, VA","66","183.8"
"Washington County, VA","56","107.4"
"Westmoreland County, VA","70","412.1"
"Wise County, VA","84","201.6"
"Wythe County, VA","48","169.4"
"York County, VA","121","199.3"
"Alexandria City, VA","341","246.7"
"Bristol City, VA","55","313.5"
"Buena Vista City, VA","9","141.4"
"Charlottesville City, VA","202","492.0"
"Chesapeake City, VA","813","373.4"
"Colonial Heights City, VA","43","241.6"
"Covington City, VA","13","212.9"
"Danville City, VA","272","601.6"
"Emporia City, VA","37","658.8"
"Fairfax City, VA","26","114.2"
"Falls Church City, VA","27","245.9"
"Franklin City, VA","88","1012.1"
"Fredericksburg City, VA","141","637.4"
"Galax City, VA","24","348.7"
"Hampton City, VA","1,167","801.6"
"Harrisonburg City, VA","159","363.5"
"Hopewell City, VA","115","505.6"
"Lexington City, VA","7","100.3"
"Lynchburg City, VA","362","515.9"
"Manassas City, VA","95","267.8"
"Manassas Park City, VA","24","208.8"
"Martinsville City, VA","69","469.3"
"Newport News City, VA","1,545","804.1"
"Norfolk City, VA","2,235","935.8"
"Norton City, VA","7","188.7"
"Petersburg City, VA","293","896.1"
"Poquoson City, VA","4","34.1"
"Portsmouth City, VA","732","719.7"
"Radford City, VA","43","268.1"
"Richmond City, VA","2,197","1108.7"
"Roanoke City, VA","567","611.7"
"Salem City, VA","44","175.9"
"Staunton City, VA","63","268.8"
"Suffolk City, VA","399","499.0"
"Virginia Beach City, VA","1,785","413.0"
"Waynesboro City, VA","69","320.1"
"Williamsburg City, VA","40","326.7"
"Winchester City, VA","144","555.9"
"Adams County, WA","70","420.9"
"Asotin County, WA","40","189.7"
"Benton County, WA","375","238.0"
"Chelan County, WA","165","235.7"
"Clallam County, WA","142","203.8"
"Clark County, WA","818","200.7"
"Columbia County, WA","3","76.2"
"Cowlitz County, WA","369","372.8"
"Douglas County, WA","78","220.4"
"Ferry County, WA","26","346.9"
"Franklin County, WA","284","428.3"
"Garfield County, WA","0","0.0"
"Grant County, WA","195","239.3"
"Grays Harbor County, WA","155","219.9"
"Island County, WA","171","213.7"
"Jefferson County, WA","30","102.9"
"King County, WA","5,244","286.2"
"Kitsap County, WA","683","286.5"
"Kittitas County, WA","102","267.9"
"Klickitat County, WA","17","85.6"
"Lewis County, WA","150","205.9"
"Lincoln County, WA","5","49.2"
"Mason County, WA","110","198.7"
"Okanogan County, WA","123","313.2"
"Pacific County, WA","19","89.0"
"Pend Oreille County, WA","9","71.5"
"Pierce County, WA","3,031","397.6"
"San Juan County, WA","12","79.4"
"Skagit County, WA","283","247.2"
"Skamania County, WA","8","76.0"
"Snohomish County, WA","1,503","225.0"
"Spokane County, WA","1,121","250.9"
"Stevens County, WA","46","111.1"
"Thurston County, WA","576","247.5"
"Wahkiakum County, WA","7","178.0"
"Walla Walla County, WA","93","162.2"
"Whatcom County, WA","519","274.9"
"Whitman County, WA","117","281.8"
"Yakima County, WA","1,120","486.3"
"Barbour County, WV","15","97.1"
"Berkeley County, WV","179","184.9"
"Boone County, WV","41","163.4"
"Braxton County, WV","21","144.4"
"Brooke County, WV","19","79.7"
"Cabell County, WV","323","342.2"
"Calhoun County, WV","6","83.1"
"Clay County, WV","9","89.8"
"Doddridge County, WV","8","111.1"
"Fayette County, WV","79","170.7"
"Gilmer County, WV","15","216.6"
"Grant County, WV","7","59.7"
"Greenbrier County, WV","42","121.3"
"Hampshire County, WV","22","98.9"
"Hancock County, WV","8","26.1"
"Hardy County, WV","18","134.6"
"Harrison County, WV","83","121.6"
"Jackson County, WV","15","53.2"
"Jefferson County, WV","112","224.5"
"Kanawha County, WV","612","319.6"
"Lewis County, WV","22","128.5"
"Lincoln County, WV","23","103.4"
"Logan County, WV","42","118.1"
"Mcdowell County, WV","40","172.0"
"Marion County, WV","96","169.3"
"Marshall County, WV","33","98.4"
"Mason County, WV","16","62.5"
"Mercer County, WV","106","173.3"
"Mineral County, WV","18","66.9"
"Mingo County, WV","49","184.0"
"Monongalia County, WV","195","224.4"
"Monroe County, WV","14","103.8"
"Morgan County, WV","20","123.0"
"Nicholas County, WV","18","69.0"
"Ohio County, WV","55","123.0"
"Pendleton County, WV","4","52.2"
"Pleasants County, WV","6","80.2"
"Pocahontas County, WV","2","23.0"
"Preston County, WV","33","109.5"
"Putnam County, WV","55","101.0"
"Raleigh County, WV","128","163.1"
"Randolph County, WV","34","119.3"
"Ritchie County, WV","4","38.5"
"Roane County, WV","11","71.7"
"Summers County, WV","7","52.3"
"Taylor County, WV","16","99.5"
"Tucker County, WV","2","28.9"
"Tyler County, WV","0","0.0"
"Upshur County, WV","32","136.0"
"Wayne County, WV","30","72.1"
"Webster County, WV","7","73.2"
"Wetzel County, WV","12","72.1"
"Wirt County, WV","7","122.6"
"Wood County, WV","123","142.4"
"Wyoming County, WV","16","67.1"
"Adams County, WI","23","111.4"
"Ashland County, WI","15","91.2"
"Barron County, WI","54","118.2"
"Bayfield County, WI","7","46.8"
"Brown County, WI","777","323.8"
"Buffalo County, WI","14","101.8"
"Burnett County, WI","14","86.2"
"Calumet County, WI","33","74.4"
"Chippewa County, WI","105","177.6"
"Clark County, WI","39","116.3"
"Columbia County, WI","95","173.1"
"Crawford County, WI","26","153.7"
"Dane County, WI","1,596","340.6"
"Dodge County, WI","289","328.6"
"Door County, WI","32","114.3"
"Douglas County, WI","91","207.3"
"Dunn County, WI","103","243.4"
"Eau Claire County, WI","258","267.2"
"Florence County, WI","1","20.7"
"Fond Du Lac County, WI","224","226.3"
"Forest County, WI","45","457.8"
"Grant County, WI","70","143.7"
"Green County, WI","46","129.8"
"Green Lake County, WI","38","202.5"
"Iowa County, WI","34","144.5"
"Iron County, WI","1","15.9"
"Jackson County, WI","47","238.9"
"Jefferson County, WI","84","105.7"
"Juneau County, WI","63","237.5"
"Kenosha County, WI","645","400.0"
"Kewaunee County, WI","16","78.0"
"La Crosse County, WI","359","325.4"
"Lafayette County, WI","9","56.1"
"Langlade County, WI","18","88.4"
"Lincoln County, WI","50","168.4"
"Manitowoc County, WI","103","127.2"
"Marathon County, WI","280","217.2"
"Marinette County, WI","36","84.7"
"Marquette County, WI","20","133.9"
"Menominee County, WI","53","1172.8"
"Milwaukee County, WI","9,999","1049.7"
"Monroe County, WI","88","206.5"
"Oconto County, WI","36","96.3"
"Oneida County, WI","53","145.6"
"Outagamie County, WI","403","234.4"
"Ozaukee County, WI","43","50.5"
"Pepin County, WI","3","40.3"
"Pierce County, WI","51","129.4"
"Polk County, WI","57","128.9"
"Portage County, WI","162","238.4"
"Price County, WI","13","87.8"
"Racine County, WI","1,001","504.5"
"Richland County, WI","24","133.4"
"Rock County, WI","552","349.2"
"Rusk County, WI","11","76.0"
"St. Croix County, WI","81","102.2"
"Sauk County, WI","126","218.2"
"Sawyer County, WI","47","278.6"
"Shawano County, WI","49","119.3"
"Sheboygan County, WI","287","252.1"
"Taylor County, WI","9","46.5"
"Trempealeau County, WI","59","213.4"
"Vernon County, WI","21","72.8"
"Vilas County, WI","33","149.5"
"Walworth County, WI","115","115.1"
"Washburn County, WI","11","66.7"
"Washington County, WI","75","59.2"
"Waukesha County, WI","381","101.4"
"Waupaca County, WI","84","161.4"
"Waushara County, WI","23","93.7"
"Winnebago County, WI","365","227.5"
"Wood County, WI","113","152.7"
"Albany County, WY","132","402.3"
"Big Horn County, WY","14","124.5"
"Campbell County, WY","107","277.7"
"Carbon County, WY","17","112.6"
"Converse County, WY","24","190.4"
"Crook County, WY","12","197.2"
"Fremont County, WY","140","380.8"
"Goshen County, WY","11","91.2"
"Hot Springs County, WY","4","89.2"
"Johnson County, WY","9","116.5"
"Laramie County, WY","361","421.9"
"Lincoln County, WY","14","89.1"
"Natrona County, WY","256","363.9"
"Niobrara County, WY","0","0.0"
"Park County, WY","32","119.4"
"Platte County, WY","7","83.4"
"Sheridan County, WY","48","174.6"
"Sublette County, WY","3","42.0"
"Sweetwater County, WY","114","300.2"
"Teton County, WY","43","218.4"
"Uinta County, WY","46","234.1"
"Washakie County, WY","13","169.8"
"Weston County, WY","15","228.4"
"Kusilvak Census Area, AK","111","1487.3"
"Oglala Lakota County, SD","256","1874.1"
